"settlement_id","lon","lat","type","settlement_score","capacity","sacred_tier","continent","source","coastal","on_river","population","coast_dist_km","is_port","degree","component","in_giant","from_junction","population_initial","hinterland_local","hinterland_regional","centrality_betweenness","accessibility","name_community","name","inkarnate"
"427",55.425,2.19499999999999,"permanent",0.699880599975586,233.710052490234,0,"Stockholm","score",1,0,10853.7433148022,4.95891425622332,TRUE,94,1,TRUE,FALSE,7011,842196.285385132,3631338.82318115,0,67.097567941547,29,"Eiwgonau",NA
"428",38.635,-23.245,"permanent",0.711204648017883,234.272552490234,0,"Stockholm","score",1,0,17419.072264342,0.820308833269326,TRUE,115,1,TRUE,FALSE,7028,721883.078681946,4115420.68440247,0.00698020338090493,75.465401639433,14,"Taikev",NA
"429",29.925,-13.965,"permanent",0.922707915306091,269.035247802734,0,"Stockholm","score",1,0,23068.4659410609,29.9733023839113,TRUE,151,1,TRUE,FALSE,8071,1680998.33874512,9009571.97434998,0.00199388880513187,103.748992566419,30,"Anmatozi",NA
"430",21.785,-6.75500000000001,"permanent",0.710737109184265,236.998901367188,0,"Stockholm","score",1,0,21283.8606184343,9.61478509140809,TRUE,102,1,TRUE,FALSE,7110,955706.742340088,6483505.92140198,0.00815604568744572,66.8107689180985,33,"Iksaudau",NA
"431",52.405,-16.335,"permanent",0.711487948894501,236.9716796875,0,"Stockholm","score",1,0,13028.6959688099,7.18459567128544,TRUE,106,1,TRUE,FALSE,7109,904318.179885864,4922132.20317078,0.000294093290213807,58.2107765197791,14,"Tawaevain",NA
"432",54.795,-8.58500000000001,"permanent",0.686558485031128,228.951858520508,0,"Stockholm","score",1,0,25817.7543356804,0.496157646688666,TRUE,107,1,TRUE,FALSE,6869,755914.940109253,7461779.9758606,0.0205090255850545,75.8326412256205,14,"Aixaenwae",NA
"433",34.795,-16.905,"permanent",0.865410327911377,268.994354248047,0,"Stockholm","score",1,0,31857.1623740734,5.81267553147697,TRUE,141,1,TRUE,FALSE,8070,1792490.11334229,12366253.4967804,0.00962145638313889,87.8741323862539,30,"Aeshmatoz",NA
"434",59.785,-10.805,"permanent",0.694550395011902,232.64128112793,0,"Stockholm","score",1,0,16671.5877841588,4.7048645758974,TRUE,92,1,TRUE,FALSE,6979,931506.834503174,3335049.23725891,0.0298451604135567,57.1933553532447,14,"Egaixiphi",NA
"435",37.585,-23.465,"permanent",0.638629019260406,220.695251464844,0,"Stockholm","score",1,0,19784.4988217119,6.48640477525918,TRUE,112,1,TRUE,FALSE,6621,744800.678619385,6187357.73339844,0.00664470345416283,69.7883978404304,14,"Gikevxiph",NA
"436",40.315,-4.16500000000001,"permanent",0.665044486522675,224.976837158203,0,"Stockholm","score",1,0,15668.3544995112,0.499989816046499,TRUE,151,1,TRUE,FALSE,6749,771522.84375,7723654.94047546,8.59983989433876e-05,87.3152234000427,32,"Nitwinxi",NA
"437",55.755,-1.33500000000001,"permanent",0.714901447296143,237.360107421875,0,"Stockholm","score",1,0,14441.5837374043,4.64827953208281,TRUE,96,1,TRUE,FALSE,7121,857179.141235352,4551995.8809967,0.0011753114522263,68.4034337513363,29,"Aupuwbeiw",NA
"438",52.905,-0.955000000000013,"permanent",0.708274781703949,235.194030761719,0,"Stockholm","score",1,0,19032.3549129628,3.42662317117418,TRUE,100,1,TRUE,FALSE,7056,812231.497756958,6226141.91320801,0.00330952274781518,81.7104097543517,29,"Baureirau",NA
"439",40.725,9.16499999999999,"permanent",0.69257003068924,233.023498535156,0,"Stockholm","score",1,0,14493.0801162168,6.38993347756803,TRUE,126,1,TRUE,FALSE,6991,903092.564208984,4093349.77053833,0.00117495754934999,100.335854800929,34,"Seilaszei",NA
"440",29.395,-19.445,"permanent",0.896997511386871,268.150146484375,0,"Stockholm","score",1,0,28185.2169568934,6.50292856099939,TRUE,129,1,TRUE,FALSE,8045,1789186.91326904,7133501.0730896,0.0242313760380856,83.9741541824317,30,"Ozzupaesh",NA
"441",21.285,-16.315,"permanent",0.641563475131989,219.315490722656,0,"Stockholm","score",1,0,15520.8293529341,2.43986301656913,TRUE,98,1,TRUE,FALSE,6579,778295.661315918,6358634.29975891,0.00117849657811309,53.7531051999404,28,"Sugxahe",NA
"442",51.975,4.69499999999999,"permanent",0.690326273441315,232.785552978516,0,"Stockholm","score",1,0,12133.6284283341,7.12252772617563,TRUE,98,1,TRUE,FALSE,6984,911013.821411133,3155352.61729431,0.00107657254973574,66.4222557687479,29,"Aupeipuw",NA
"443",53.025,-12.415,"permanent",0.651087284088135,220.262405395508,0,"Stockholm","score",1,0,5453.88792175664,1.83797258554958,TRUE,110,1,TRUE,FALSE,6608,320293.083694458,1091015.46289062,0.000324882840452797,81.8323735454482,14,"Kevivain",NA
"444",50.785,3.58499999999999,"permanent",0.691430926322937,232.997039794922,0,"Stockholm","score",1,0,8218.08923588727,10.1948015666097,TRUE,107,1,TRUE,FALSE,6990,683439.325057983,1643977.4055481,0.00966367194052733,70.4209942912099,29,"Peizaubau",NA
"445",43.435,-24.955,"permanent",0.688002049922943,231.313888549805,0,"Stockholm","score",1,0,12483.1960193132,5.45665902504668,TRUE,98,1,TRUE,FALSE,6939,529771.484550476,5650949.92185974,0,50.4931466848548,14,"Xaenira",NA
"446",29.195,-23.305,"permanent",0.914049088954926,267.351440429688,0,"Stockholm","score",1,0,31699.9937381624,17.223396738513,TRUE,99,1,TRUE,FALSE,8021,1715673.52262878,10453927.5042267,0.0238693333956202,60.7162985451001,30,"Ozphutae",NA
"447",47.735,11.335,"permanent",0.685245156288147,230.322525024414,0,"Stockholm","score",1,0,11391.4603269707,6.02872900400565,TRUE,102,1,TRUE,FALSE,6910,904060.798629761,2569924.06997681,0.000856268009232618,92.1367819115853,31,"Daiwidaen",NA
"448",51.625,-18.155,"permanent",0.63486510515213,217.537521362305,0,"Stockholm","score",1,0,8964.03314986934,1.83194892151196,TRUE,98,1,TRUE,FALSE,6526,765062.727828979,2694766.15620422,0,52.374007557977,14,"Xaenegtai",NA
"449",35.475,-29.055,"permanent",0.664850354194641,226.030426025391,0,"Stockholm","score",1,0,13191.6071929682,7.07891643138018,TRUE,86,1,TRUE,FALSE,6781,914370.068962097,3060265.52690125,0.00321855144264854,58.6607154309998,27,"Faibuuf",NA
"450",19.085,-12.705,"permanent",0.7050661444664,231.268005371094,0,"Stockholm","score",1,0,12792.4921600165,0.493200224927574,TRUE,95,1,TRUE,FALSE,6938,716300.107559204,3810308.49523926,0.00103976665059948,58.4919681692635,28,"Xahavvu",NA
"451",52.405,-11.255,"permanent",0.738040864467621,241.082260131836,0,"Stockholm","score",1,0,16675.4965364034,3.29696985272861,TRUE,112,1,TRUE,FALSE,7232,884575.038162231,7263388.423172,0.000383276815043987,85.5834131824556,14,"Khetavae",NA
"452",46.635,2.36499999999999,"permanent",0.665423512458801,225.135589599609,0,"Stockholm","score",1,0,17366.086244826,0.618022951777151,TRUE,122,1,TRUE,FALSE,6754,752654.880493164,5884664.95506287,0.0020777637868174,87.0795525293568,32,"Loyimoor",NA
"453",23.075,-5.715,"permanent",0.670604407787323,227.666366577148,0,"Stockholm","score",1,0,20249.6959779554,8.3553829146463,TRUE,112,1,TRUE,FALSE,6830,852062.862350464,4304112.19122314,0.0173725107862013,84.6797357296799,33,"Ohzozsi",NA
"454",45.935,-2.105,"permanent",0.673124194145203,228.843872070312,0,"Stockholm","score",1,0,23004.22874227,8.50127919439135,TRUE,132,1,TRUE,FALSE,6865,896998.88659668,4601856.19102478,0.0589354459919438,88.7423887772848,32,"Lowinxior",NA
"455",45.685,-23.055,"permanent",0.848166525363922,263.935913085938,0,"Stockholm","score",1,0,15884.6318665144,7.68187970901968,TRUE,105,1,TRUE,FALSE,7918,791450.748825073,5665755.00642395,0.000741603477308101,68.5941409488445,14,"Khavkevta",NA
"456",54.185,-4.15500000000002,"permanent",0.710006535053253,237.601928710938,0,"Stockholm","score",1,0,13346.7449909568,2.59721170068181,TRUE,106,1,TRUE,FALSE,7128,961791.297622681,2669934.31941223,0.0582458662374532,80.6986832689229,29,"Puwauplei",NA
"457",49.675,-2.43500000000002,"permanent",0.679130077362061,229.696426391602,0,"Stockholm","score",1,0,29086.3097868031,6.26667823792763,TRUE,114,1,TRUE,FALSE,6891,864324.802978516,6059515.09188843,0.0753048696327974,87.5935677621716,29,"Beiwaupuw",NA
"458",60.365,-4.88500000000001,"permanent",0.714899897575378,236.223190307617,0,"Stockholm","score",1,0,18657.7844170095,4.37691482644873,TRUE,90,1,TRUE,FALSE,7087,635364.516845703,4138666.14544678,0.0167527004558977,49.9714570711031,29,"Goneiwau",NA
"459",33.385,-19.995,"permanent",0.965698957443237,268.431488037109,0,"Stockholm","score",1,0,19976.4862110769,25.0864743826297,TRUE,129,1,TRUE,FALSE,8053,1782763.37658691,11972806.4448547,0,82.6045018774458,30,"Zupanmat",NA
"460",46.225,13.185,"permanent",0.649314045906067,220.32356262207,0,"Stockholm","score",1,0,12623.5270590748,2.25290460664424,TRUE,104,1,TRUE,FALSE,6610,811685.123153687,2960538.85041809,0.00183905629674617,82.2826891785858,31,"Maughaephwaila",NA
"461",37.115,-14.665,"permanent",0.86645382642746,269.385681152344,0,"Stockholm","score",1,0,28665.0039568048,5.49425360346012,TRUE,144,1,TRUE,FALSE,8082,1753368.14024353,11054598.7806091,0.006343709057861,88.8851898555951,30,"Phaephuoz",NA
"462",36.235,-17.945,"permanent",0.95881599187851,268.904907226562,0,"Stockholm","score",1,0,19403.1147603108,31.9281760731979,TRUE,139,1,TRUE,FALSE,8067,1703301.77359009,6056503.85856628,0.00219303500938702,95.8714927478015,30,"Anshaezup",NA
"463",38.425,4.10499999999999,"permanent",0.785994648933411,254.964752197266,0,"Stockholm","score",0,1,23990.6429674942,278.42271912856,FALSE,65,1,TRUE,FALSE,7649,1542778.10173035,11729759.7067871,0.000760006426876237,140.565317499751,32,"Yizeiynau",NA
"464",37.275,1.76499999999999,"permanent",0.764232039451599,250.395217895508,0,"Stockholm","score",0,1,32432.5184910122,308.107977136254,FALSE,67,1,TRUE,FALSE,7512,1523925.38671875,8913276.51277161,0.0196085197162832,172.18646907137,32,"Moleyzei",NA
"465",24.815,-15.145,"permanent",0.910338401794434,268.104064941406,0,"Stockholm","score",0,1,30454.9764603509,80.3849617277143,FALSE,27,1,TRUE,FALSE,8043,1723960.80543518,12493914.2718811,0.0093775414650305,64.3597241885827,30,"Phaozshae",NA
"466",36.905,-4.39500000000001,"permanent",0.767678618431091,250.703353881836,0,"Stockholm","score",0,1,39813.1811591831,311.682752616286,FALSE,67,1,TRUE,FALSE,7521,1510933.52587891,9886197.25842285,0.0573603690679363,181.251706971132,28,"Pufuvge",NA
"467",23.835,-9.56500000000001,"permanent",0.898836433887482,268.489593505859,0,"Stockholm","score",0,1,24392.62805321,18.0991058380924,TRUE,123,1,TRUE,FALSE,8055,1667825.05451965,10074050.434433,0.00295225779418,78.3201303952486,28,"Fuvvusui",NA
"468",25.015,-16.755,"permanent",0.905136227607727,267.920043945312,0,"Stockholm","score",0,1,27779.9324561947,90.3035336958505,FALSE,23,1,TRUE,FALSE,8038,1783433.72900391,13647867.3716125,0.00374676975149648,60.0183671594853,30,"Zupoztaen",NA
"469",27.075,-7.91500000000001,"permanent",0.907276153564453,269.197723388672,0,"Stockholm","score",0,1,18409.7953392036,114.780371012287,FALSE,42,1,TRUE,FALSE,8076,1708511.99594116,8560303.25662231,0.000186860718691805,95.3561376370109,28,"Fuvlumvu",NA
"470",39.665,-10.505,"permanent",0.89439594745636,269.865081787109,0,"Stockholm","score",0,1,20413.3310370884,21.3510935040372,TRUE,148,1,TRUE,FALSE,8096,1732009.34214783,9983133.1177063,0.000347178721660342,96.8322580560631,30,"Phumatozi",NA
"471",37.965,-15.875,"permanent",0.927666485309601,269.192108154297,0,"Stockholm","score",0,1,29445.3291136116,19.6932466752141,TRUE,142,1,TRUE,FALSE,8076,1751191.48524475,10567482.8054199,0.00859046146811653,92.8774415088287,30,"Oztaephu",NA
"472",46.745,10.395,"permanent",0.76611989736557,250.501800537109,0,"Stockholm","score",0,1,18912.5187782057,146.065906232483,FALSE,36,1,TRUE,FALSE,7515,1551472.12266541,6805197.51292419,0.00072461613924521,156.883691195037,31,"Laewsaewi",NA
"473",28.295,-5.14500000000001,"permanent",0.772021353244781,251.260604858398,0,"Stockholm","score",0,1,33612.6231332375,133.454331090384,FALSE,49,1,TRUE,FALSE,7538,1520807.69255066,10994427.6067505,0.0151999515860865,146.348438305005,28,"Lumpuyauv",NA
"474",34.075,-28.635,"permanent",0.756824910640717,247.321075439453,0,"Stockholm","score",0,1,17972.5120477285,95.4222504718929,FALSE,13,1,TRUE,FALSE,7420,1436080.84143829,4798892.04871368,0.00553475721083549,63.4968460096643,27,"Faibawoan",NA
"475",22.265,-10.565,"permanent",0.858604967594147,268.088958740234,0,"Stockholm","score",0,1,21383.8087645543,169.279147830416,FALSE,23,1,TRUE,FALSE,8043,1676364.45169067,9119829.93632507,0.001636977754373,70.0721330400792,28,"Gegaexpu",NA
"476",29.595,-8.95500000000001,"permanent",0.882712841033936,269.460815429688,0,"Stockholm","score",0,1,38520.4069035543,208.266385127023,FALSE,44,1,TRUE,FALSE,8084,1722046.43209839,12803047.2095337,0.0349233127857323,83.6281524516447,28,"Lumgehe",NA
"477",38.885,-9.245,"permanent",0.768913567066193,250.902618408203,0,"Stockholm","score",0,1,31304.5042161762,154.646999012044,FALSE,51,1,TRUE,FALSE,7527,1554050.48742676,10184700.870636,0.0153172703895834,112.925364504362,30,"Anphaphu",NA
"478",27.305,-14.745,"permanent",0.932105600833893,268.492950439453,0,"Stockholm","score",0,1,28806.1447316627,172.74290362516,FALSE,30,1,TRUE,FALSE,8055,1747470.6910553,11022948.4385834,0.0079739626575841,75.5880423322731,30,"Phaanmati",NA
"479",34.535,-7.23500000000001,"permanent",0.791217625141144,256.295867919922,0,"Stockholm","score",0,1,40342.487581869,245.494291694829,FALSE,56,1,TRUE,FALSE,7689,1542933.2671051,12430387.2958069,0.0437989124224495,118.194436211186,28,"Tsauggevu",NA
"480",29.605,-15.845,"permanent",0.911264896392822,268.694183349609,0,"Stockholm","score",0,1,21161.4035034528,65.1146204119777,FALSE,26,1,TRUE,FALSE,8061,1761101.77325439,6782489.99610901,0.00312460849494308,92.5572582018704,30,"Phaozphae",NA
"481",33.155,-14.425,"permanent",0.928443789482117,269.201599121094,0,"Stockholm","score",0,1,32417.9636155739,5.09536040403308,TRUE,148,1,TRUE,FALSE,8076,1726351.3651886,11879137.6389771,0.0124846317675962,87.5862302812802,30,"Shaezupan",NA
"482",28.405,-14.775,"permanent",0.920673727989197,268.70068359375,0,"Stockholm","score",0,1,19640.1988247919,65.5467455686051,FALSE,29,1,TRUE,FALSE,8061,1728502.28140259,6390997.22937012,0.00225860815661193,87.0461433439961,30,"Ozanphui",NA
"483",42.385,2.91499999999999,"permanent",0.812459170818329,260.754547119141,0,"Stockholm","score",0,1,48510.3248311131,340.063068817212,FALSE,61,1,TRUE,FALSE,7823,1563504.4197998,10122296.1707764,0.173237404419681,200.826585621214,32,"Lothyilei",NA
"484",24.575,-8.25500000000001,"permanent",0.864001512527466,268.7353515625,0,"Stockholm","score",0,1,25413.6716482079,78.7782166879255,FALSE,29,1,TRUE,FALSE,8062,1691910.56755066,7927603.7744751,0.00866778924659032,80.5648079636582,28,"Raffuvseg",NA
"485",32.835,-8.30500000000001,"permanent",0.862109005451202,268.841766357422,0,"Stockholm","score",0,1,24965.8109187522,381.730855108842,FALSE,51,1,TRUE,FALSE,8065,1670429.7331543,12447734.6594391,0.00121294925292895,95.6499459038666,28,"Hegaexsug",NA
"486",38.495,-10.875,"permanent",0.888236820697784,269.834625244141,0,"Stockholm","score",0,1,18806.918314525,99.5915878482163,FALSE,42,1,TRUE,FALSE,8095,1690260.47514343,6983539.88337708,0.000925279070113114,95.8485510008304,30,"Shaezupoz",NA
"487",27.795,-6.47500000000001,"permanent",0.77261483669281,251.906921386719,0,"Stockholm","score",0,1,36768.9760900027,140.486600752709,FALSE,47,1,TRUE,FALSE,7557,1521443.68685913,8898701.61106873,0.0575785823641703,140.845387506956,28,"Havraemhe",NA
"488",40.015,1.02499999999999,"permanent",0.769215762615204,251.22966003418,0,"Stockholm","score",0,1,27007.4656769318,440.124647293109,FALSE,60,1,TRUE,FALSE,7537,1520538.67700195,12529653.7733154,0.00227170256303541,121.469822719925,32,"Lophushi",NA
"489",30.455,-15.065,"permanent",0.885438621044159,267.669219970703,0,"Stockholm","score",0,1,18765.5213807651,60.9075690446451,FALSE,33,1,TRUE,FALSE,8030,1796935.9145813,3753928.13130188,0.0280227375519972,104.033272693452,30,"Phaphuoz",NA
"490",34.605,-19.075,"permanent",0.918404459953308,268.655731201172,0,"Stockholm","score",0,1,24599.9083467193,38.2458218144742,TRUE,135,1,TRUE,FALSE,8060,1782103.69145203,9889597.3877182,0.00293190837879216,88.2801933272437,30,"Aeshzupoz",NA
"491",29.305,-26.995,"permanent",0.757721126079559,247.517440795898,0,"Stockholm","score",0,1,22064.0995895924,127.090290790046,FALSE,20,1,TRUE,FALSE,7426,1554743.22463989,12679270.0308151,0.00103675847615084,55.1184809285629,27,"Waumbudai",NA
"492",37.745,2.66499999999999,"permanent",0.756700992584229,248.606842041016,0,"Stockholm","score",0,1,20186.724333548,325.651617127161,FALSE,68,1,TRUE,FALSE,7458,1491528.6166687,7852615.64486694,0.000597918909526145,183.026842507134,32,"Zeishiley",NA
"493",20.145,-11.165,"permanent",0.801110625267029,257.666076660156,0,"Stockholm","score",0,1,23354.5539482068,58.8056696661777,FALSE,16,1,TRUE,FALSE,7730,1605408.86587524,11540689.3011475,0.00186312169233524,62.9861924410173,28,"Hesegsu",NA
"494",39.795,-21.635,"permanent",0.780244112014771,253.352111816406,0,"Stockholm","score",0,1,20752.5757027825,208.710892285832,FALSE,29,1,TRUE,FALSE,7601,1529319.86717987,10538389.0381851,0.000730455536704329,75.790070734344,14,"Ikhitsta",NA
"495",36.665,-16.895,"permanent",0.875774145126343,269.057373046875,0,"Stockholm","score",0,1,16866.933009194,108.661391463973,FALSE,33,1,TRUE,FALSE,8072,1748336.80375671,8261338.93508911,0,81.0298211137299,30,"Phuanmati",NA
"496",37.195,-11.115,"permanent",0.869257569313049,269.801330566406,0,"Stockholm","score",0,1,22243.1538977671,224.469996636077,FALSE,42,1,TRUE,FALSE,8094,1738549.31817627,10897222.6419373,0.000741603477308101,90.1553084316361,30,"Taenanpom",NA
"497",50.035,-12.465,"permanent",0.759303271770477,248.777160644531,0,"Stockholm","score",0,1,29410.3768916366,154.964073934354,FALSE,32,1,TRUE,FALSE,7463,1528198.57557678,10686833.005249,0.0126840521493542,77.6147680915011,14,"Vaetatim",NA
"498",48.425,-9.825,"permanent",0.774172902107239,251.739883422852,0,"Stockholm","score",0,1,40209.4023517221,419.229445785557,FALSE,56,1,TRUE,FALSE,7552,1566690.35720825,13788800.0754852,0.0380046848496053,100.340096013385,30,"Matphuoz",NA
"499",32.855,-0.325000000000017,"permanent",0.796654760837555,257.453643798828,0,"Stockholm","score",0,1,39190.6959641822,69.7153126552005,FALSE,67,1,TRUE,FALSE,7724,1510053.92674255,10934350.8289642,0.039930861534084,156.654419184089,28,"Havgefuvi",NA
"500",26.325,-8.41500000000001,"permanent",0.890332341194153,268.038970947266,0,"Stockholm","score",0,1,29580.3678424004,153.288102386863,FALSE,35,1,TRUE,FALSE,8041,1723283.21165466,8476903.2374115,0.0193216814350337,87.4302643590059,28,"Purafraem",NA
"501",30.475,-16.015,"permanent",0.861114501953125,268.781158447266,0,"Stockholm","score",0,1,28766.7132258408,71.9564972548961,FALSE,29,1,TRUE,FALSE,8063,1720992.1894989,6699229.7472229,0.0292707760453052,96.1431303084439,30,"Anozzup",NA
"502",22.645,-18.535,"permanent",0.965823352336884,267.253784179688,0,"Stockholm","score",0,1,26119.9246532797,40.5546312529309,TRUE,102,1,TRUE,FALSE,8018,1733764.3346405,12190994.2581482,0.0038184350839493,55.7966582251285,30,"Matozan",NA
"503",46.155,9.54499999999999,"permanent",0.760505259037018,248.681610107422,0,"Stockholm","score",0,1,33306.3208480513,249.745128941938,FALSE,39,1,TRUE,FALSE,7460,1552830.76585388,10074931.6743164,0.0174300705611555,162.831550026598,31,"Daighaundeiazaaza",NA
"504",56.535,-5.65500000000002,"permanent",0.754999339580536,247.582962036133,0,"Stockholm","score",0,1,24382.8290234986,36.159146016649,TRUE,103,1,TRUE,FALSE,7427,1474980.89271545,4879294.22854614,0.0365107441374219,79.4230212901733,29,"Eiwaubau",NA
"505",28.015,-18.915,"permanent",0.882107496261597,268.066253662109,0,"Stockholm","score",0,1,25952.4093470623,38.1334278112895,TRUE,121,1,TRUE,FALSE,8042,1752823.73912048,9168944.25086975,0.00642712396580732,79.9853727578179,30,"Taepomozi",NA
